,short_sentence_index
5095,3256
5096,1739
5097,10226
5098,1258
5099,1258
5100,1739
5101,119
5102,1258
5103,65
5104,1581
5105,112
5106,1739
5107,3256
5108,119
5109,3969
5110,119
5111,1581
5112,1581
5113,65
5114,1258
5115,1581
5116,112
5117,3256
5118,65
5119,3256
5120,1581
5121,3256
5122,766
5123,3256
5124,766
5125,1258
5126,65
5127,766
5128,65
5129,119
5130,3256
5131,1739
5132,110
5133,3969
5134,766
5135,65
5136,766
5137,1258
5138,3969
5139,10226
5140,119
5141,766
5142,1258
5143,1477
5144,112
5145,1581
5146,7354
5147,1398
5148,766
5149,119
5150,65
5151,1258
5152,65
5153,119
5154,1477
5155,65
5156,1581
5157,3256
5158,1477
5159,766
5160,1581
5161,119
5162,766
5163,766
5164,1581
5165,112
5166,766
5167,766
5168,65
5169,3256
5170,766
5171,1739
5172,1477
5173,1258
5174,119
5175,65
5176,1258
5177,65
5178,3256
5179,3256
5180,1581
5181,1739
5182,1739
5183,119
5184,65
5185,65
5186,1258
5187,3256
5188,65
5189,1258
5190,112
5191,1581
5192,1258
5193,1258
5194,1258
5195,65
5196,766
5197,766
5198,112
5199,2360
5200,110
5201,1739
5202,1398
5203,119
5204,65
5205,766
5206,766
5207,1581
5208,2360
5209,10226
5210,65
5211,1581
5212,1258
5213,1739
5214,110
5215,1581
5216,65
5217,65
5218,119
5219,65
5220,65
5221,1581
5222,3256
5223,766
5224,3256
5225,65
5226,1739
5227,766
5228,112
5229,65
5230,3256
5231,3256
5232,112
5233,1581
5234,766
5235,119
5236,1258
5237,10226
5238,3256
5239,112
5240,766
5241,3256
5242,3969
5243,766
5244,2360
5245,1396
5246,3256
5247,3256
5248,3969
5249,1258
5250,766
5251,1739
5252,65
5253,1258
5254,1581
5255,3256
5256,3256
5257,42443
5258,3256
5259,112
5260,2360
5261,1258
5262,119
5263,1581
5264,3256
5265,1581
5266,1258
5267,1258
5268,3831
5269,1477
5270,1477
5271,1477
5272,1477
5273,1477
5274,1477
5275,1477
5276,1477
5277,1477
5278,1477
5279,1477
5280,1477
5281,1477
5282,65
5283,6566
5284,3256
5285,112
5286,1396
5287,112
5288,112
5289,1581
5290,3969
5291,119
5292,1739
5293,119
5294,1477
5295,65
5296,1258
5297,112
5298,65
5299,65
5300,119
5301,1581
5302,1258
5303,65
5304,1739
5305,766
5306,766
5307,7354
5308,1581
5309,1477
5310,1739
5311,1477
5312,1477
5313,65
5314,1258
5315,766
5316,65
5317,65
5318,1581
5319,1258
5320,1581
5321,1581
5322,766
5323,1581
5324,112
5325,1396
5326,766
5327,10226
5328,1581
5329,766
5330,1581
5331,1258
5332,3831
5333,1739
5334,3256
5335,65
5336,1396
5337,1477
5338,1477
5339,1477
5340,1477
5341,1477
5342,1477
5343,1477
5344,1477
5345,1477
5346,1477
5347,1477
5348,1477
5349,1477
5350,1477
5351,1477
5352,1477
5353,1477
5354,1477
5355,1477
5356,1477
5357,1477
5358,1477
5359,1477
5360,1477
5361,1477
5362,1477
5363,1477
5364,1477
5365,1477
5366,1477
5367,1477
5368,1477
5369,1477
5370,1477
5371,1477
5372,1477
5373,1477
5374,1477
5375,1477
5376,1477
5377,1477
5378,1477
5379,1477
5380,7354
5381,1581
5382,766
5383,112
5384,1477
5385,1581
5386,65
5387,3256
5388,1581
5389,3969
5390,119
5391,1258
5392,3256
5393,112
5394,65
5395,65
5396,10226
5397,1739
5398,1258
5399,1258
5400,1396
5401,3256
5402,10226
5403,1739
5404,1581
5405,766
5406,3256
5407,1258
5408,3256
5409,1258
5410,119
5411,119
5412,112
5413,1258
5414,1258
5415,1258
5416,42443
5417,1581
5418,112
5419,1398
5420,3969
5421,766
5422,766
5423,1258
5424,766
5425,65
5426,1739
5427,65
5428,112
5429,766
5430,1581
5431,3256
5432,766
5433,112
5434,3256
5435,112
5436,1581
5437,1739
5438,119
5439,119
5440,1581
5441,1739
5442,766
5443,1477
5444,766
5445,1739
5446,65
5447,766
5448,1258
5449,1739
5450,112
5451,3969
5452,1581
5453,1581
5454,65
5455,10226
5456,1477
5457,1477
5458,3969
5459,3969
5460,1477
5461,1477
5462,1477
5463,3969
5464,1477
5465,1477
5466,1477
5467,1477
5468,3256
5469,112
5470,3256
5471,6566
5472,1581
5473,65
5474,1581
5475,119
5476,1477
5477,766
5478,112
5479,2360
5480,3969
5481,65
5482,65
5483,1581
5484,1477
5485,2360
5486,112
5487,65
5488,65
5489,119
5490,119
5491,766
5492,766
5493,766
5494,1258
5495,1258
5496,766
5497,65
5498,3256
5499,3256
5500,6566
5501,65
5502,10226
5503,3256
5504,766
5505,3969
5506,3256
5507,1258
5508,112
5509,1581
5510,119
5511,65
5512,1258
5513,766
5514,3969
5515,1739
5516,1739
5517,119
5518,1581
5519,1258
5520,112
5521,1581
5522,766
5523,1739
5524,65
5525,1581
5526,1258
5527,1258
5528,1396
5529,766
5530,766
5531,3256
5532,119
5533,766
5534,65
5535,1581
5536,3256
5537,1739
5538,766
5539,766
5540,119
5541,65
5542,766
5543,3256
5544,2360
5545,766
5546,112
5547,119
5548,65
5549,65
5550,1581
5551,119
5552,65
5553,1739
5554,1581
5555,1581
5556,65
5557,1739
5558,3256
5559,65
5560,1258
5561,1581
5562,110
5563,3256
5564,112
5565,1581
5566,1581
5567,65
5568,65
5569,1581
5570,1258
5571,2360
5572,3831
5573,65
5574,3256
5575,1581
5576,766
5577,1477
5578,1581
5579,766
5580,1477
5581,112
5582,1581
5583,119
5584,1581
5585,3256
5586,112
5587,10226
5588,110
5589,3831
5590,110
5591,3256
5592,112
5593,112
5594,766
5595,1258
5596,766
5597,1739
5598,112
5599,1581
5600,1477
5601,766
5602,766
5603,1477
5604,65
5605,10226
5606,65
5607,112
5608,42443
5609,3969
5610,65
5611,766
5612,2360
5613,3256
5614,2360
5615,3256
5616,1258
5617,1581
5618,65
5619,1258
5620,766
5621,766
5622,1477
5623,3256
5624,65
5625,112
5626,1739
5627,65
5628,1258
5629,766
5630,112
5631,3256
5632,1739
5633,766
5634,1581
5635,3256
5636,112
5637,65
5638,1739
5639,1258
5640,65
5641,1581
5642,766
5643,766
5644,766
5645,1477
5646,1581
5647,766
5648,65
5649,119
5650,10226
5651,10226
5652,1258
5653,1581
5654,119
5655,1581
5656,2360
5657,766
5658,1396
5659,1581
5660,1581
5661,1258
5662,1396
5663,6566
5664,65
5665,65
5666,112
5667,1258
5668,10226
5669,10226
5670,1477
5671,119
5672,766
5673,766
5674,65
5675,766
5676,3256
5677,1581
5678,2360
5679,3256
5680,1581
5681,766
5682,1581
5683,112
5684,766
5685,10226
5686,119
5687,766
5688,119
5689,3256
5690,766
5691,1258
5692,1258
5693,766
5694,112
5695,1739
5696,1258
5697,112
5698,65
5699,1581
5700,3256
5701,3256
5702,3256
5703,766
5704,3256
5705,1581
5706,119
5707,766
5708,1258
5709,1739
5710,766
5711,65
5712,1258
5713,119
5714,65
5715,3969
5716,10226
5717,3831
5718,119
5719,1398
5720,1398
5721,3256
5722,766
5723,766
5724,3256
5725,1258
5726,3969
5727,10226
5728,65
5729,1739
5730,766
5731,766
5732,1581
5733,3256
5734,65
5735,1258
5736,766
5737,119
5738,3969
5739,3831
5740,766
5741,1581
5742,766
5743,119
5744,1396
5745,65
5746,766
5747,1258
5748,3256
5749,3256
5750,65
5751,1581
5752,112
5753,65
5754,3256
5755,3969
5756,2360
5757,3969
5758,119
5759,3969
5760,3256
5761,3256
5762,112
5763,119
5764,1739
5765,766
5766,1739
5767,65
5768,2360
5769,1581
5770,3256
5771,766
5772,766
5773,65
5774,65
5775,3256
5776,3969
5777,3256
5778,119
5779,119
5780,2360
5781,1258
5782,112
5783,65
5784,1581
5785,766
5786,3256
5787,766
5788,1258
5789,1581
5790,1739
5791,1581
5792,1739
5793,10226
5794,3256
5795,766
5796,1581
5797,766
5798,110
5799,1581
5800,110
5801,3256
5802,1739
5803,1739
5804,1398
5805,1477
5806,3256
5807,1477
5808,1477
5809,1477
5810,1258
5811,1581
5812,1581
5813,1581
5814,3969
5815,766
5816,1258
5817,1739
5818,112
5819,3969
5820,65
5821,42443
5822,112
5823,1581
5824,110
5825,2360
5826,42443
5827,3256
5828,65
5829,1258
5830,1477
5831,3969
5832,1739
5833,1581
5834,65
5835,766
5836,1739
5837,3969
5838,1581
5839,1581
5840,112
5841,65
5842,766
5843,112
5844,1477
5845,3256
5846,1477
5847,10226
5848,3256
5849,112
5850,766
5851,1581
5852,119
5853,1581
5854,119
5855,1581
5856,1581
5857,1396
5858,1258
5859,112
5860,1581
5861,1258
5862,766
5863,1581
5864,1581
5865,1581
5866,119
5867,112
5868,1739
5869,1477
5870,766
5871,766
5872,3256
5873,1396
5874,1581
5875,766
5876,2360
5877,1396
5878,766
5879,65
5880,766
5881,766
5882,1581
5883,112
5884,119
5885,1581
5886,1258
5887,112
5888,1258
5889,119
5890,119
5891,1739
5892,766
5893,7354
5894,112
5895,65
5896,112
5897,766
5898,3256
5899,766
5900,3256
5901,65
5902,3831
5903,1739
5904,65
5905,119
5906,112
5907,65
5908,1581
5909,3256
5910,112
5911,119
5912,1258
5913,112
5914,1739
5915,766
5916,1258
5917,65
5918,1258
5919,3256
5920,119
5921,65
5922,1739
5923,1258
5924,1739
5925,119
5926,65
5927,3256
5928,112
5929,65
5930,1739
5931,112
5932,112
5933,1396
5934,65
5935,1258
5936,119
5937,65
5938,65
5939,119
5940,119
5941,3256
5942,65
5943,112
5944,766
5945,3256
5946,119
5947,1581
5948,3256
5949,1258
5950,1581
5951,119
5952,10226
5953,1739
5954,1396
5955,119
5956,119
5957,119
5958,65
5959,3256
5960,119
5961,1739
5962,1258
5963,1581
5964,1581
5965,1258
5966,1581
5967,1581
5968,766
5969,1581
5970,112
5971,766
5972,112
5973,112
5974,1258
5975,119
5976,1258
5977,3256
5978,119
5979,112
5980,1739
5981,1398
5982,766
5983,3256
5984,2360
5985,119
5986,766
5987,766
5988,65
5989,766
5990,1477
5991,766
5992,1258
5993,65
5994,1258
5995,766
5996,119
5997,1739
5998,766
5999,766
6000,119
6001,1739
6002,119
6003,65
6004,1581
6005,1258
6006,119
6007,119
6008,1398
6009,1739
6010,766
6011,1739
6012,112
6013,1258
6014,1258
6015,112
6016,766
6017,1258
6018,112
6019,1581
6020,3256
6021,3256
6022,112
6023,1477
6024,3256
6025,3256
6026,1258
6027,3256
6028,766
6029,1739
6030,1581
6031,3256
6032,766
6033,766
6034,3256
6035,1581
6036,119
6037,1581
6038,1581
6039,110
6040,65
6041,1396
6042,1258
6043,766
6044,766
6045,1258
6046,1258
6047,112
6048,119
6049,6566
6050,10226
6051,112
6052,3256
6053,766
6054,2360
6055,119
6056,766
6057,3969
6058,766
6059,1581
6060,766
6061,1581
6062,1477
6063,1258
6064,10226
6065,3256
6066,766
6067,1581
6068,65
6069,1258
6070,1739
6071,119
6072,1258
6073,65
6074,2360
6075,3256
6076,1581
6077,1258
6078,1258
6079,65
6080,1258
6081,3256
6082,1398
6083,766
6084,766
6085,119
6086,1739
6087,119
6088,119
6089,766
6090,119
6091,119
6092,3256
6093,119
6094,119
6095,3256
6096,10226
6097,766
6098,766
6099,119
6100,65
6101,1581
6102,766
6103,1739
6104,3256
6105,65
6106,3256
6107,65
6108,112
6109,3256
6110,1581
6111,3256
6112,65
6113,1739
6114,2360
6115,3969
6116,1581
6117,3256
6118,1739
6119,1581
6120,3256
6121,119
6122,1739
6123,3256
6124,119
6125,1581
6126,119
6127,65
6128,766
6129,3256
6130,3256
6131,1739
6132,65
6133,3831
6134,1258
6135,1739
6136,1398
6137,1581
6138,65
6139,3831
6140,1739
6141,766
6142,119
6143,1581
6144,1477
6145,1477
6146,1477
6147,1477
6148,1477
6149,1581
6150,112
6151,119
6152,3969
6153,1581
6154,766
6155,1396
6156,766
6157,1581
6158,1581
6159,766
6160,42443
6161,766
6162,119
6163,3256
6164,1581
6165,1581
6166,65
6167,1739
6168,766
6169,766
6170,766
6171,1258
6172,65
6173,110
6174,1739
6175,1258
6176,1739
6177,112
6178,3969
6179,1258
6180,119
6181,1258
6182,112
6183,65
6184,119
6185,1258
6186,766
6187,766
6188,766
6189,766
6190,2360
6191,65
6192,766
6193,2360
6194,1581
6195,112
6196,1396
6197,1258
6198,65
6199,1581
6200,1258
6201,1581
6202,1739
6203,119
6204,3256
6205,1739
6206,3256
6207,3256
6208,766
6209,1581
6210,65
6211,766
6212,1739
6213,3256
6214,110
6215,1477
6216,3256
6217,65
6218,3256
6219,65
6220,1581
6221,10226
6222,10226
6223,3256
6224,6566
6225,1258
6226,3256
6227,1258
6228,3969
6229,1581
6230,1581
6231,1739
6232,112
6233,1739
6234,2360
6235,1258
6236,2360
6237,65
6238,1258
6239,766
6240,119
6241,3256
6242,119
6243,1739
6244,766
6245,65
6246,2360
6247,1477
6248,1477
6249,1581
6250,1581
6251,766
6252,766
6253,766
6254,3256
6255,42443
6256,766
6257,3256
6258,3256
6259,766
6260,112
6261,1258
6262,65
6263,1581
6264,766
6265,766
6266,3256
6267,766
6268,766
6269,1581
6270,65
6271,1739
6272,1396
6273,1258
6274,65
6275,3256
6276,1258
6277,1739
6278,7354
6279,1258
6280,65
6281,112
6282,1258
6283,112
6284,65
6285,42443
6286,112
6287,1258
6288,1258
6289,3256
6290,3256
6291,1581
6292,112
6293,1739
6294,1396
6295,10226
6296,65
6297,3256
6298,2360
6299,112
6300,112
6301,1581
6302,65
6303,766
6304,1477
6305,1258
6306,3969
6307,3256
6308,3256
6309,65
6310,112
6311,766
6312,65
6313,1258
6314,112
6315,1477
6316,112
6317,3969
6318,1477
6319,112
6320,766
6321,1581
6322,3256
6323,1581
6324,766
6325,3969
6326,1396
6327,3256
6328,1581
6329,10226
6330,3256
6331,10226
6332,1581
6333,1258
6334,1581
6335,112
6336,1396
6337,65
6338,1581
6339,3256
6340,119
6341,65
6342,3831
6343,3831
6344,112
6345,1258
6346,1739
6347,766
6348,65
6349,112
6350,1739
6351,112
6352,766
6353,1581
6354,766
6355,65
6356,119
6357,65
6358,2360
6359,1581
6360,119
6361,766
6362,1396
6363,1581
6364,766
6365,65
6366,766
6367,65
6368,1581
6369,766
6370,112
6371,1581
6372,112
6373,65
6374,1581
6375,65
6376,1258
6377,65
6378,65
6379,766
6380,10226
6381,1581
6382,119
6383,1581
6384,1581
6385,10226
6386,65
6387,65
6388,112
6389,1581
6390,1258
6391,766
6392,1396
6393,1739
6394,1739
6395,110
6396,3256
6397,1258
6398,2360
6399,1581
6400,65
6401,766
6402,766
6403,119
6404,2360
6405,3969
6406,10226
6407,1258
6408,1581
6409,112
6410,1396
6411,766
6412,119
6413,766
6414,766
6415,182903
6416,1398
6417,766
6418,1581
6419,65
6420,3256
6421,766
6422,110
6423,3256
6424,1396
6425,3256
6426,1258
6427,3969
6428,3256
6429,65
6430,1258
6431,65
6432,766
6433,10226
6434,65
6435,10226
6436,1581
6437,112
6438,2360
6439,119
6440,766
6441,1739
6442,1739
6443,112
6444,3256
6445,119
6446,766
6447,3969
6448,1581
6449,10226
6450,1258
6451,3256
6452,112
6453,766
6454,2360
6455,3831
6456,1581
6457,65
6458,112
6459,1581
6460,119
6461,1739
6462,3969
6463,3831
6464,65
6465,1581
6466,119
6467,3256
6468,65
6469,65
6470,1581
6471,1581
6472,119
6473,1739
6474,3256
6475,1396
6476,1739
6477,3969
6478,1581
6479,1739
6480,65
6481,766
6482,3256
6483,3969
6484,65
6485,3831
6486,10226
6487,1581
6488,1581
6489,3256
6490,112
6491,1581
6492,1581
6493,766
6494,10226
6495,766
6496,65
6497,3969
6498,65
6499,1581
6500,766
6501,3256
6502,1581
6503,766
6504,766
6505,1581
6506,2360
6507,2360
6508,1258
6509,2360
6510,766
6511,766
6512,119
6513,766
6514,1477
6515,766
6516,3969
6517,3969
6518,766
6519,2360
6520,3256
6521,119
6522,766
6523,1739
6524,3256
6525,1581
6526,119
6527,1581
6528,1581
6529,10226
6530,112
6531,1739
6532,1581
6533,65
6534,766
6535,3256
6536,119
6537,65
6538,119
6539,1739
6540,1477
6541,1739
6542,3256
6543,2360
6544,10226
6545,1258
6546,119
6547,119
6548,766
6549,119
6550,1258
6551,65
6552,1477
6553,3256
6554,3256
6555,766
6556,119
6557,1581
6558,766
6559,112
6560,3831
6561,1581
6562,3969
6563,1581
6564,1739
6565,766
6566,3256
6567,65
6568,119
6569,1581
6570,1258
6571,766
6572,1581
6573,119
6574,112
6575,766
6576,766
6577,1258
6578,65
6579,1739
6580,3969
6581,766
6582,766
6583,1581
6584,119
6585,10226
6586,1477
6587,1477
6588,1477
6589,1477
6590,65
6591,3256
6592,3256
6593,766
6594,766
6595,1581
6596,1739
6597,3256
6598,1739
6599,3256
6600,766
6601,65
6602,112
6603,1258
6604,3256
6605,65
6606,3831
6607,42443
6608,766
6609,1739
6610,112
6611,3969
6612,766
6613,1581
6614,65
6615,65
6616,119
6617,3256
6618,65
6619,1258
6620,3969
6621,1581
6622,1258
6623,766
6624,110
6625,3831
6626,1581
6627,766
6628,3256
6629,42443
6630,766
6631,1396
6632,1258
6633,65
6634,766
6635,3256
6636,119
6637,65
6638,1396
6639,1398
6640,3256
6641,65
6642,1396
6643,65
6644,3256
6645,766
6646,1477
6647,1477
6648,1396
6649,10226
6650,766
6651,1477
6652,766
6653,1581
6654,10226
6655,1396
6656,766
6657,1581
6658,65
6659,65
6660,65
6661,1581
6662,3256
6663,1581
6664,65
6665,65
6666,3256
6667,2360
6668,65
6669,119
6670,1581
6671,766
6672,766
6673,3969
6674,2360
6675,65
6676,1258
6677,2360
6678,119
6679,766
6680,1258
6681,110
6682,2360
6683,1581
6684,1739
6685,119
6686,766
6687,112
6688,1581
6689,1258
6690,1258
6691,42443
6692,1258
6693,3256
6694,6566
6695,1258
6696,112
6697,3256
6698,1258
6699,1477
6700,766
6701,3256
6702,119
6703,65
6704,42443
6705,3256
6706,3969
6707,1581
6708,766
6709,112
6710,1739
6711,3256
6712,1581
6713,1396
6714,766
6715,3256
6716,3256
6717,1258
6718,3969
6719,1581
6720,119
6721,766
6722,1396
6723,3256
6724,1581
6725,65
6726,3969
6727,1581
6728,112
6729,2360
6730,766
6731,119
6732,1396
6733,112
6734,1258
6735,766
6736,1581
6737,3256
6738,1739
6739,119
6740,2360
6741,766
6742,766
6743,3969
6744,766
6745,766
6746,1581
6747,1581
6748,112
6749,1739
6750,1258
6751,766
6752,65
6753,119
6754,1739
6755,2360
6756,1258
6757,65
6758,1581
6759,3969
6760,1581
6761,1581
6762,766
6763,1581
6764,1581
6765,3256
6766,2360
6767,3831
6768,119
6769,1396
6770,112
6771,1258
6772,1396
6773,112
6774,1581
6775,1258
6776,119
6777,1258
6778,10226
6779,766
6780,119
6781,3256
6782,1581
6783,1581
6784,1581
6785,119
6786,10226
6787,1739
6788,766
6789,65
6790,1739
6791,10226
6792,1581
6793,1581
6794,65
6795,112
6796,1258
6797,10226
6798,119
6799,112
6800,65
6801,1396
6802,65
6803,766
6804,42443
6805,766
6806,65
6807,1739
6808,65
6809,112
6810,112
6811,1258
6812,10226
6813,1396
6814,766
6815,1398
6816,1581
6817,119
6818,1477
6819,65
6820,3831
6821,119
6822,1258
6823,766
6824,112
6825,119
6826,766
6827,112
6828,2360
6829,1581
6830,1581
6831,65
6832,3256
6833,3256
6834,1477
6835,1258
6836,1581
6837,119
6838,6566
6839,3256
6840,1477
6841,1581
6842,766
6843,65
6844,3256
6845,10226
6846,766
6847,1477
6848,3256
6849,1258
6850,119
6851,119
6852,1739
6853,1258
6854,1739
6855,1396
6856,1581
6857,1258
6858,3256
6859,766
6860,1477
6861,766
6862,1477
6863,3969
6864,119
6865,1396
6866,3256
6867,3256
6868,1581
6869,1258
6870,1739
6871,1581
6872,1258
6873,10226
6874,10226
6875,3969
6876,3256
6877,1477
6878,1477
6879,1581
6880,1581
6881,1258
6882,1739
6883,119
6884,1258
6885,1581
6886,1581
6887,112
6888,110
6889,3969
6890,42443
6891,3256
6892,1581
6893,112
6894,1739
6895,1258
6896,65
6897,65
6898,1477
6899,112
6900,42443
6901,1258
6902,1581
6903,766
6904,3969
6905,2360
6906,3969
6907,3256
6908,2360
6909,3256
6910,766
6911,766
6912,65
6913,1258
6914,1477
6915,1258
6916,65
6917,1581
6918,1477
6919,3969
6920,1581
6921,3256
6922,766
6923,2360
6924,1581
6925,3256
6926,10226
6927,766
6928,3256
6929,119
6930,1581
6931,3256
6932,1258
6933,766
6934,1258
6935,766
6936,766
6937,65
6938,42443
6939,1258
6940,1581
6941,1477
6942,110
6943,1396
6944,766
6945,1258
6946,1477
6947,1581
6948,1258
6949,766
6950,112
6951,2360
6952,1581
6953,766
6954,119
6955,65
6956,766
6957,112
6958,766
6959,1581
6960,1581
6961,1739
6962,1581
6963,112
6964,1739
6965,766
6966,65
6967,3831
6968,119
6969,3256
6970,1581
6971,112
6972,1739
6973,1581
6974,1581
6975,1258
6976,65
6977,3969
6978,10226
6979,6566
6980,766
6981,119
6982,1581
6983,112
6984,65
6985,10226
6986,3256
6987,766
6988,3256
6989,65
6990,1581
6991,119
6992,766
6993,3256
6994,3969
6995,1258
6996,1258
6997,1258
6998,112
6999,65
7000,1396
7001,1581
7002,1581
7003,1739
7004,112
7005,112
7006,1396
7007,65
7008,3256
7009,112
7010,112
7011,1477
7012,3831
7013,766
7014,2360
7015,1581
7016,1739
7017,1581
7018,3256
7019,1396
7020,3256
7021,119
7022,766
7023,65
7024,766
7025,65
7026,3969
7027,766
7028,766
7029,10226
7030,119
7031,766
7032,1581
7033,1258
7034,65
7035,110
7036,3256
7037,2360
7038,112
7039,65
7040,119
7041,3969
7042,766
7043,766
7044,3256
7045,1396
7046,1258
7047,766
7048,10226
7049,119
7050,112
7051,1258
7052,3969
7053,1477
7054,1581
7055,10226
7056,2360
7057,65
7058,1581
7059,119
7060,766
7061,1258
7062,1477
7063,766
7064,1581
7065,766
7066,766
7067,1581
7068,766
7069,766
7070,766
7071,119
7072,3256
7073,112
7074,10226
7075,112
7076,1258
7077,1581
7078,112
7079,65
7080,119
7081,119
7082,766
7083,766
7084,1581
7085,1739
7086,766
7087,2360
7088,65
7089,1396
7090,1581
7091,1258
7092,112
7093,1581
7094,1739
7095,112
7096,10226
7097,766
7098,3831
7099,119
7100,119
7101,1477
7102,65
7103,3256
7104,65
7105,65
7106,1477
7107,3969
7108,1581
7109,1581
7110,65
7111,1581
7112,2360
7113,1581
7114,3256
7115,1581
7116,65
7117,1477
7118,1477
7119,1477
7120,766
7121,65
7122,112
7123,766
7124,766
7125,112
7126,10226
7127,119
7128,3969
7129,3256
7130,766
7131,1739
7132,1581
7133,65
7134,766
7135,766
7136,766
7137,1258
7138,1581
7139,3831
7140,766
7141,3256
7142,119
7143,1581
7144,1258
7145,110
7146,766
7147,1739
7148,3256
7149,112
7150,766
7151,766
7152,65
7153,3256
7154,65
7155,766
7156,119
7157,65
7158,65
7159,1581
7160,1581
7161,3256
7162,766
7163,65
7164,65
7165,3969
7166,3256
7167,119
7168,1581
7169,110
7170,1581
7171,65
7172,119
7173,766
7174,1581
7175,1739
7176,65
7177,3256
7178,1477
7179,119
7180,3256
7181,3256
7182,766
7183,1581
7184,3969
7185,766
7186,3969
7187,42443
7188,119
7189,3969
7190,112
7191,1581
7192,766
7193,2360
7194,766
7195,1258
7196,1258
7197,112
7198,119
7199,1258
7200,1739
7201,766
7202,766
7203,3969
7204,3256
7205,112
7206,1396
7207,65
7208,1581
7209,1477
7210,1477
7211,1477
7212,1581
7213,1258
7214,42443
7215,1258
7216,119
7217,1258
7218,3969
7219,65
7220,65
7221,65
7222,766
7223,1581
7224,119
7225,3969
7226,1581
7227,3256
7228,65
7229,1258
7230,766
7231,766
7232,1396
7233,10226
7234,119
7235,3256
7236,3831
7237,110
7238,112
7239,1258
7240,65
7241,1258
7242,1258
7243,1739
7244,3969
7245,1477
7246,1581
7247,1581
7248,6566
7249,1477
7250,1477
7251,65
7252,1477
7253,1477
7254,1477
7255,65
7256,766
7257,119
7258,1581
7259,65
7260,1581
7261,1581
7262,3256
7263,3256
7264,766
7265,1258
7266,3256
7267,1581
7268,119
7269,766
7270,65
7271,1396
7272,766
7273,65
7274,1581
7275,119
7276,3969
7277,1258
7278,112
7279,1258
7280,1258
7281,65
7282,119
7283,766
7284,112
7285,3256
7286,1258
7287,3256
7288,766
7289,3969
7290,65
7291,65
7292,119
7293,65
7294,10226
7295,1581
7296,1581
7297,1477
7298,1739
7299,766
7300,3969
7301,2360
7302,1396
7303,65
7304,1739
7305,3256
7306,1581
7307,766
7308,766
7309,65
7310,42443
7311,1739
7312,119
7313,1739
7314,766
7315,65
7316,110
7317,65
7318,1477
7319,119
7320,766
7321,1581
7322,1477
7323,1477
7324,766
7325,65
7326,3256
7327,766
7328,65
7329,3256
7330,3256
7331,1258
7332,1258
7333,3256
7334,119
7335,1258
7336,119
7337,1581
7338,65
7339,2360
7340,10226
7341,1477
7342,1581
7343,1477
7344,766
7345,1258
7346,1581
7347,1581
7348,766
7349,3969
7350,119
7351,2360
7352,1581
7353,65
7354,1258
7355,3256
7356,112
7357,766
7358,766
7359,1477
7360,1477
7361,1477
7362,65
7363,766
7364,1581
7365,1477
7366,10226
7367,766
7368,1581
7369,3969
7370,119
7371,119
7372,10226
7373,1581
7374,1396
7375,766
7376,2360
7377,65
7378,3256
7379,766
7380,42443
7381,1581
7382,1581
7383,65
7384,119
7385,1258
7386,3256
7387,1258
7388,1258
7389,1581
7390,65
7391,1739
7392,1581
7393,766
7394,65
7395,1258
7396,1739
7397,766
7398,65
7399,1739
7400,65
7401,3256
7402,1581
7403,2360
7404,119
7405,1477
7406,3969
7407,1258
7408,3831
7409,766
7410,766
7411,766
7412,1739
7413,1739
7414,1581
7415,65
7416,1581
7417,766
7418,2360
7419,112
7420,119
7421,1258
7422,1258
7423,1739
7424,112
7425,119
7426,3256
7427,1581
7428,3256
7429,65
7430,119
7431,1258
7432,119
7433,1581
7434,65
7435,1739
7436,3256
7437,766
7438,3256
7439,1258
7440,65
7441,1581
7442,1581
7443,119
7444,119
7445,766
7446,1477
7447,1398
7448,3256
7449,119
7450,65
7451,766
7452,2360
7453,1258
7454,766
7455,2360
7456,1581
7457,1258
7458,3256
7459,766
7460,1581
7461,3256
7462,3256
7463,65
7464,65
7465,766
7466,110
7467,3256
7468,1477
7469,1258
7470,119
7471,42443
7472,112
7473,3969
7474,1258
7475,65
7476,65
7477,112
7478,10226
7479,1581
7480,1258
7481,766
7482,766
7483,1739
7484,3256
7485,3969
7486,65
7487,766
7488,1581
7489,65
7490,3256
7491,766
7492,766
7493,2360
7494,112
7495,766
7496,1258
7497,3256
7498,119
7499,119
7500,3969
7501,119
7502,766
7503,1581
7504,1258
7505,1258
7506,3256
7507,10226
7508,65
7509,119
7510,1581
7511,65
7512,1258
7513,766
7514,65
7515,7354
7516,766
7517,1739
7518,65
7519,1739
7520,119
7521,1258
7522,119
7523,766
7524,766
7525,1398
7526,2360
7527,1477
7528,65
7529,766
7530,112
7531,65
7532,119
7533,10226
7534,3969
7535,10226
7536,766
7537,1739
7538,65
7539,10226
7540,1396
7541,766
7542,1739
7543,3256
7544,119
7545,65
7546,766
7547,1258
7548,1581
7549,112
7550,766
7551,1581
7552,766
7553,3256
7554,65
7555,766
7556,1581
7557,2360
7558,112
7559,65
7560,10226
7561,3256
7562,1258
7563,766
7564,1396
7565,3969
7566,766
7567,2360
7568,65
7569,3831
7570,3969
7571,1258
7572,119
7573,3256
7574,766
7575,1581
7576,1581
7577,766
7578,1258
7579,65
7580,1739
7581,65
7582,119
7583,6566
7584,3256
7585,42443
7586,119
7587,3969
7588,766
7589,1258
7590,3831
7591,1581
7592,1739
7593,766
7594,112
7595,2360
7596,3256
7597,1258
7598,65
7599,766
